ID,year,author,title,obtained,area metric,log area,depth metric,log depth,volume metric,log volume,distance metric,log distance,sp rich metric,log sp rich,aqua terra,fresh saline,in situ lab,natural modified,archaea,bacteria,fungi,algae,protozoa,pathogens,geographic location,local location,isolated continuous,DNI,NDM,depth,volume,area,sp rich,comment
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,OTTER CREEK RESERVOIR,isolated,NA,NA,6.299999993,NA,10.2,14,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,PANQUITCH LAKE,isolated,NA,NA,6.4,NA,4.99,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,PELICAN LAKE,isolated,NA,NA,3.000000002,NA,6.88,18,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,PINEVIEW RESERVOIR,isolated,NA,NA,13.39999999,NA,10.12,15,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,PIUTE RESERVOIR,isolated,NA,NA,10.10000001,NA,10.15,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,PORCUPINE RESERVOIR,isolated,NA,NA,20.09999998,NA,0.77,10,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,PRUESS RESERVOIR (GARRISON),isolated,NA,NA,5.800000006,NA,1.46,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,SEVIER BRIDGE RESERVOIR,isolated,NA,NA,6.500000005,NA,44.52,35,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,STARVATION RESERVOIR,isolated,NA,NA,19.89999998,NA,11.17,10,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,STEINAKER RESERVOIR,isolated,NA,NA,14.00000001,NA,3.32,7,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TROPIC RESERVOIR,isolated,NA,NA,3.000000002,NA,0.73,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,UTAH LAKE,isolated,NA,NA,2.100000001,NA,396.6,28,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,WILLARD BAY RESERVOIR,isolated,NA,NA,5.900000005,NA,40.47,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CLAYTOR LAKE,isolated,NA,NA,29.00000001,NA,18.19,24,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,JOHN W. FLANNAGAN,isolated,NA,NA,18,NA,4.63,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,JOHN H. KERR RESERVOIR,isolated,NA,NA,10.70000001,NA,198.25,44,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,OCCOQUAN RESERVOIR,isolated,NA,NA,4.9,NA,6.88,29,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SMITH MOUNTAIN LAKE,isolated,NA,NA,35.09999996,NA,80.94,32,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE CHESDIN,isolated,NA,NA,7,NA,12.95,35,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,CHICKAHOMINY LAKE,isolated,NA,NA,4.9,NA,6.07,44,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,RIVANNA (SOUTH FORK) RESERVOIR,isolated,NA,NA,6.1,NA,1.82,18,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,AMERICAN LAKE,isolated,NA,NA,15.40000001,NA,4.7,24,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,BANKS LAKE,isolated,NA,NA,12.4,NA,100.77,18,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,DIAMOND LAKE,isolated,NA,NA,8.100000002,NA,3.07,50,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,GREEN LAKE,isolated,NA,NA,3.800000003,NA,1.04,22,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,KEECHELUS LAKE,isolated,NA,NA,18.70000002,NA,10.36,6,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,MAYFIELD LAKE,isolated,NA,NA,17.60000001,NA,8.9,6,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,MEDICAL LAKE,isolated,NA,NA,9.699999994,NA,0.64,18,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,MOSES LAKE,isolated,NA,NA,5.900000005,NA,27.58,41,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,OZETTE LAKE,isolated,NA,NA,39.60000001,NA,29.54,15,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,SAMMAMISH LAKE,isolated,NA,NA,17.69999999,NA,19.82,20,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,WHATCOM LAKE,isolated,NA,NA,1.8,NA,20.25,12,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,LOWER GRANITE RESERVOIR,isolated,NA,NA,13.7,NA,36.42,26,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BLUESTONE RESERVOIR,isolated,NA,NA,5.800000006,NA,8.25,25,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE LYNN RESERVOIR,isolated,NA,NA,12.80000001,NA,7,8,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,SUMMERSVILLE RESERVOIR,isolated,NA,NA,21.00000001,NA,11.02,12,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,TYGART RESERVOIR,isolated,NA,NA,17.39999999,NA,7.08,15,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BIG SANDY RESERVOIR,isolated,NA,NA,5.800000006,NA,8.34,7,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,BOULDER LAKE,isolated,NA,NA,12.20000001,NA,7.03,7,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,BOYSEN RESERVOIR,isolated,NA,NA,10.39999999,NA,89.84,19,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,LAKE DE SMET,isolated,NA,NA,12.80000001,NA,10.74,17,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,FLAMING GORGE RESERVOIR,isolated,NA,NA,33.89999998,NA,137.67,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,FREMONT LAKE,isolated,NA,NA,24.39999998,NA,20.23,7,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,GLENDO RESERVOIR,isolated,NA,NA,18.30000001,NA,53.97,11,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,KEY HOLE RESERVOIR,isolated,NA,NA,6.500000005,NA,38.02,14,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,OCEAN LAKE,isolated,NA,NA,4.199999996,NA,24.68,23,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,yes,no,no,united states,SEMINOLE RESERVOIR,isolated,NA,NA,25.59999998,NA,48.77,11,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,VIVA NAUGHTON RESERVOIR,isolated,NA,NA,8.900000007,NA,5.9,10,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,WOODRUFF NARROWS RESERVOIR,isolated,NA,NA,4.9,NA,7.08,16,
20,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,united states,YELLOWTAIL RESERVOIR,isolated,NA,NA,26.8,NA,51.34,26,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,santa babra sland,isolated,NA,NA,NA,NA,2.58,0,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,anacapa island,isolated,NA,NA,NA,NA,2.77,0,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,san miguel island,isolated,NA,NA,NA,NA,37.18,0.179,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,san nicolas island,isolated,NA,NA,NA,NA,57.46,0,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,san clemente island,isolated,NA,NA,NA,NA,146.06,0.029,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,santa catalina island,isolated,NA,NA,NA,NA,193.15,0.143,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,santa rosa island,isolated,NA,NA,NA,NA,213.72,0.58,
21,2011,Orrock et al,"Biogeographic and ecological regulation of disease: prevalence of sin nombre virus in island mice is related to island area, precipitation, and predator richness",supplement,km2,no,NA,NA,NA,NA,NA,NA,virual prevalence,no,terra,NA,in situ,natural,no,no,no,no,no,yes,california,santa cruz island,isolated,NA,NA,NA,NA,249.63,0.714,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,3895,isolated,NA,0,NA,NA,70493,28,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,159,isolated,NA,1141.27,NA,NA,36848,18,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,315,isolated,NA,366.2,NA,NA,29909,16,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,479,isolated,NA,434.17,NA,NA,476,10,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,0,isolated,NA,1891.79,NA,NA,381,15,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,2285,isolated,NA,89.44,NA,NA,202,8,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,155,isolated,NA,494.97,NA,NA,69,7,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,1905,isolated,NA,1567.32,NA,NA,68,7,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,2356,isolated,NA,64.03,NA,NA,51,4,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,4511,isolated,NA,192.35,NA,NA,4,2,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,4512,isolated,NA,740.27,NA,NA,2,3,
22,2007,Peay et al,A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi,author,m2,no,NA,NA,NA,NA,m,no,species,no,terra,NA,in situ,natural,no,no,yes,no,no,no,california,80,isolated,NA,2291.03,NA,NA,2,5,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,south wraxall,isolated,NA,NA,NA,40,NA,19,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,trowbridge a,isolated,NA,NA,NA,6,NA,15,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,porlock,isolated,NA,NA,NA,300,NA,36,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,westbury ,isolated,NA,NA,NA,3840,NA,46,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,skipsea ,isolated,NA,NA,NA,163,NA,29,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,gardenstown,isolated,NA,NA,NA,117,NA,23,
23,2006,Van der gast et al,Bacterial diversity is determined by volume in membrane bioreactors,author,NA,NA,NA,NA,m3,no,NA,NA,species,no,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,trowbridge b,isolated,NA,NA,NA,2,NA,10,
24,2005,Bell et al,Larger Islands House More Bacterial Taxa,author,NA,NA,NA,NA,ml,no,NA,NA,species,no,aqua,fresh,in situ,natural,no,yes,no,no,no,no,united kingdom,treehole 1,isolated,NA,NA,NA,360,NA,10,
24,2005,Bell et al,Larger Islands House More Bacterial Taxa,author,NA,NA,NA,NA,ml,no,NA,NA,species,no,aqua,fresh,in situ,natural,no,yes,no,no,no,no,united kingdom,treehole 2,isolated,NA,NA,NA,3250,NA,18,
