"studyID","datasetID","year","author","title","obtained","area_metric","log_area","depth_metric","log_depth","volume_metric","log_volume","distance_metric","log_distance","sp_rich_metric","log_sp_rich","aqua_terra","fresh_saline","in_situ_lab","natural_modified","taxa","archipelago_type","expanded_archipelago_type","geographic_location","local_location","sample","DNI","NDM","depth_original","volume_original","area_original","species_original","volume","area","species","depth","rho","Depth_Area","logArea","SpearmansCC"
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","trinidad & tobago",NA,NA,73.666456,NA,NA,5336.49787,9,NA,5.34e+13,9,165,1,"Area",31.6088318618947,0.460022841837097
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","turks & caicos is",NA,NA,1040.680256,NA,NA,1173.27682,7,NA,1.17e+13,7,165,1,"Area",30.0906099577323,0.460022841837097
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","tuvalu",NA,NA,3479.550007,NA,NA,37.476148,7,NA,3.75e+11,7,165,1,"Area",26.6501918629168,0.460022841837097
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","vanuatu",NA,NA,1967.249695,NA,NA,13563.2385,7,NA,1.36e+14,7,165,1,"Area",32.5436760016646,0.460022841837097
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","virgin is",NA,NA,838.5203999,NA,NA,410.844209,7,NA,4.11e+12,7,165,1,"Area",29.0444441444367,0.460022841837097
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","wake i",NA,NA,4303.141202,NA,NA,20.565977,7,NA,2.06e+11,7,165,1,"Area",26.051142005736,0.460022841837097
10,27,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","fungi","terrestrial","terrestrial marine","global","wallis & futuna",NA,NA,3588.5527,NA,NA,190.196396,7,NA,1.9e+12,7,165,1,"Area",28.2728750021009,0.460022841837097
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","american samoa",NA,NA,4282.69139,NA,NA,218.185852,9,NA,2.18e+12,9,165,1,"Area",28.4103459927295,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","anguilla",NA,NA,842.557064,NA,NA,226.397483,9,NA,2.26e+12,9,165,1,"Area",28.4463859292127,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","antigua & barbuda",NA,NA,747.1483487,NA,NA,495.120732,10,NA,4.95e+12,10,165,1,"Area",29.2304086925091,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","aruba",NA,NA,36.16254049,NA,NA,194.587425,9,NA,1.95e+12,9,165,1,"Area",28.2988504885042,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","azores",NA,NA,1983.526616,NA,NA,4164.13504,8,NA,4.16e+13,8,165,1,"Area",31.3591212831958,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","the bahamas",NA,NA,433.9501882,NA,NA,16122.4601,10,NA,1.61e+14,10,165,1,"Area",32.712425480913,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","barbados",NA,NA,378.344733,NA,NA,465.387218,10,NA,4.65e+12,10,165,1,"Area",29.1678883355278,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","bermuda",NA,NA,1285.890155,NA,NA,100.933425,9,NA,1.01e+12,9,165,1,"Area",27.6409714467817,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","uk virgin is",NA,NA,897.8645114,NA,NA,195.795761,9,NA,1.96e+12,9,165,1,"Area",28.303965589171,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","brunei",NA,NA,995.8638116,NA,NA,5782.60114,10,NA,5.78e+13,10,165,1,"Area",31.6880098916069,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","canary islands",NA,NA,290.5363545,NA,NA,9739.07486,13,NA,9.74e+13,13,165,1,"Area",32.209847326577,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","cape verde",NA,NA,729.9253729,NA,NA,4360.65194,11,NA,4.36e+13,11,165,1,"Area",31.4060782662835,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","cayman is",NA,NA,558.2988167,NA,NA,323.39771,10,NA,3.23e+12,10,165,1,"Area",28.8035032531631,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","christmas i",NA,NA,352.2232021,NA,NA,128.165002,9,NA,1.28e+12,9,165,1,"Area",27.8778811938601,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","comoros",NA,NA,376.6647134,NA,NA,2179.19205,11,NA,2.18e+13,11,165,1,"Area",30.7129310857236,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","cook is",NA,NA,5383.19912,NA,NA,237.488565,9,NA,2.37e+12,9,165,1,"Area",28.4939110710756,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","cuba",NA,NA,455.5670163,NA,NA,128608.008,11,NA,1.29e+15,11,165,1,"Area",34.7934186132843,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","cyprus",NA,NA,141.6181334,NA,NA,13601.7816,12,NA,1.36e+14,12,165,1,"Area",32.5436760016646,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","dominica",NA,NA,537.3317994,NA,NA,819.478394,9,NA,8.19e+12,9,165,1,"Area",29.7339350137935,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","dominican republic",NA,NA,749.8417294,NA,NA,53871.468,12,NA,5.39e+14,12,165,1,"Area",33.9207366868375,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","falkland is",NA,NA,965.0768291,NA,NA,32264.1999,9,NA,3.23e+14,9,165,1,"Area",33.4086734391512,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","fiji",NA,NA,2112.605893,NA,NA,20308.5488,10,NA,2.03e+14,10,165,1,"Area",32.9442270949703,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","french polynesia",NA,NA,5881.34552,NA,NA,2239.55261,10,NA,2.24e+13,10,165,1,"Area",30.7400820747895,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","grenada",NA,NA,157.5726926,NA,NA,336.708335,10,NA,3.37e+12,10,165,1,"Area",28.8459338602928,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","guadeloupe",NA,NA,623.8516955,NA,NA,1808.97843,11,NA,1.81e+13,11,165,1,"Area",30.5269330542003,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","guam",NA,NA,2702.566765,NA,NA,608.427481,9,NA,6.08e+12,9,165,1,"Area",29.4360258119066,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","haiti",NA,NA,752.7787449,NA,NA,30430.1256,11,NA,3.04e+14,11,165,1,"Area",33.3480488173348,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","iceland",NA,NA,2135.202448,NA,NA,573644.275,9,NA,5.74e+15,9,165,1,"Area",36.2862356052422,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","jamaica",NA,NA,743.5748192,NA,NA,12165.3981,10,NA,1.22e+14,10,165,1,"Area",32.4350421606618,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","japan",NA,NA,895.9966136,NA,NA,593659.838,13,NA,5.94e+15,13,165,1,"Area",36.3204855282852,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","kiribati",NA,NA,3597.621962,NA,NA,716.945624,9,NA,7.17e+12,9,165,1,"Area",29.6009267705401,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","madagascar",NA,NA,816.4263537,NA,NA,666481.134,12,NA,6.66e+15,12,165,1,"Area",36.434895879463,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","maldives",NA,NA,707.1971152,NA,NA,330.797018,11,NA,3.31e+12,11,165,1,"Area",28.8279693053175,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","malta",NA,NA,316.6179355,NA,NA,447.52197,12,NA,4.48e+12,12,165,1,"Area",29.1306441623554,0.596265386760027
10,28,2015,"Jean et al","An equilibrium theory signature in the island biogeography of human parasites and pathogens","author","km2","no",NA,NA,NA,NA,"km","no","species","no","terra",NA,"in situ","natural","protozoa","terrestrial","terrestrial marine","global","martinique",NA,NA,454.6694099,NA,NA,1220.73996,10,NA,1.22e+13,10,165,1,"Area",30.1324570676678,0.596265386760027
