studyID,datasetID,year,author,title,obtained,area_metric,log_area,depth_metric,log_depth,volume_metric,log_volume,distance_metric,log_distance,sp_rich_metric,log_sp_rich,aqua_terra,fresh_saline,in_situ_lab,natural_modified,taxa,archipelago_type,expanded_archipelago_type,geographic_location,local_location,sample,DNI,NDM,depth_original,volume_original,area_original,species_original,volume,area,species,depth,rho,Depth_Area
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,LAKE SAKAKAWEA (GARRISON RES),NA,NA,NA,18.89999999,NA,1490.21,26,2.82E+16,1.49E+13,26,1889.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SPIRIT WOOD LAKE,NA,NA,NA,8.799999997,NA,1.67,16,1.47E+13,16700000000,16,879.9999997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,SWEET BRIAR RESERVOIR,NA,NA,NA,2.900000001,NA,1.1,8,3.19E+12,11000000000,8,290.0000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WHITMAN LAKE,NA,NA,NA,2.699999999,NA,0.58,29,1.57E+12,5800000000,29,269.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BEACH CITY RESERVOIR,NA,NA,NA,1.2,NA,1.7,21,2.04E+12,17000000000,21,120,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BUCKEYE LAKE,NA,NA,NA,1.9,NA,12.71,72,2.41E+13,1.27E+11,72,190,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,CHARLES MILL RESERVOIR,NA,NA,NA,1.699999999,NA,5.46,63,9.28E+12,54600000000,63,169.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,DEER CREEK RESERVOIR,NA,NA,NA,4.999999996,NA,5.17,51,2.59E+13,51700000000,51,499.9999996,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,DELAWARE RESERVOIR,NA,NA,NA,3.300000001,NA,5.26,30,1.74E+13,52600000000,30,330.0000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,DILLON RESERVOIR,NA,NA,NA,3.000000002,NA,5.36,57,1.61E+13,53600000000,57,300.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,GRANT LAKE,NA,NA,NA,7.899999995,NA,0.76,45,6.00E+12,7600000000,45,789.9999995,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HOOVER RESERVOIR,NA,NA,NA,6.500000005,NA,11.43,32,7.43E+13,1.14E+11,32,650.0000005,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,INDIAN LAKE,NA,NA,NA,2.3,NA,24.82,51,5.71E+13,2.48E+11,51,230,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LORAMIE LAKE,NA,NA,NA,1.5,NA,3.18,64,4.77E+12,31800000000,64,150,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,MOSQUITO CREEK RESERVOIR,NA,NA,NA,2.699999999,NA,31.57,69,8.52E+13,3.16E+11,69,269.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,PLEASANT HILL LAKE,NA,NA,NA,4.799999996,NA,3.44,59,1.65E+13,34400000000,59,479.9999996,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE SAINT MARYS,NA,NA,NA,3.000000002,NA,44.52,68,1.34E+14,4.45E+11,68,300.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,ATWOOD RESERVOIR,NA,NA,NA,4.700000001,NA,6.23,43,2.93E+13,62300000000,43,470.0000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BERLIN RESERVOIR,NA,NA,NA,4.9,NA,8.9,69,4.36E+13,89000000000,69,490,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,Holiday Lake,NA,NA,NA,3.9,NA,0.91,9,3.55E+12,9100000000,9,390,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,O'SHAUGNESSY RESERVOIR,NA,NA,NA,4.799999996,NA,3.35,28,1.61E+13,33500000000,28,479.9999996,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ROCKY FORK LAKE,NA,NA,NA,5.099999999,NA,8.17,41,4.17E+13,81700000000,41,509.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SHAWNEE LAKE,NA,NA,NA,2.500000002,NA,0.77,28,1.93E+12,7700000000,28,250.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,TAPPAN LAKE,NA,NA,NA,4.600000003,NA,9.51,28,4.37E+13,95100000000,28,460.0000003,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,Lake Altus,NA,NA,NA,6.4,NA,25.41,28,1.63E+14,2.54E+11,28,640,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ARBUCKLE LAKE,NA,NA,NA,9.400000009,NA,9.51,37,8.94E+13,95100000000,37,940.0000009,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE ELLSWORTH,NA,NA,NA,5.099999999,NA,22.66,26,1.16E+14,2.27E+11,26,509.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE EUFAULA,NA,NA,NA,10.10000001,NA,414.81,30,4.19E+15,4.15E+12,30,1010.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,FORT COBB RESERVOIR,NA,NA,NA,6.4,NA,16.47,44,1.05E+14,1.65E+11,44,640,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,FORT SUPPLY RESERVOIR,NA,NA,NA,11.89999999,NA,7.61,31,9.06E+13,76100000000,31,1189.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,FOSS DAM RESERVOIR,NA,NA,NA,8.900000007,NA,35.61,32,3.17E+14,3.56E+11,32,890.0000007,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE FRANCES,NA,NA,NA,1.8,NA,2.31,25,4.16E+12,23100000000,25,180,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,GRAND LAKE O' THE CHEROKEES,NA,NA,NA,10.9,NA,188.18,46,2.05E+15,1.88E+12,46,1090,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HEFNER LAKE,NA,NA,NA,9.099999993,NA,10.12,21,9.21E+13,1.01E+11,21,909.9999993,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,KEYSTONE RESERVOIR,NA,NA,NA,7.699999997,NA,106.43,39,8.20E+14,1.06E+12,39,769.9999997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,OOLOGAH LAKE,NA,NA,NA,5.700000004,NA,119.22,23,6.80E+14,1.19E+12,23,570.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,TENKILLER FERRY RESERVOIR,NA,NA,NA,15.15000001,NA,51.19,32,7.76E+14,5.12E+11,32,1515.000001,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE THUNDERBIRD,NA,NA,NA,5.999999995,NA,24.56,21,1.47E+14,2.46E+11,21,599.9999995,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,WISTER RESERVOIR,NA,NA,NA,2.3,NA,16.19,34,3.72E+13,1.62E+11,34,230,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BROWNLEE RESERVOIR,NA,NA,NA,31.60000003,NA,56.66,15,1.79E+15,5.67E+11,15,3160.000003,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,DIAMOND LAKE,NA,NA,NA,6.900000004,NA,13,8,8.97E+13,1.30E+11,8,690.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,HELLS CANYON RESERVOIR,NA,NA,NA,20.39999998,NA,10.12,18,2.06E+14,1.01E+11,18,2039.999998,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,HILLS CREEK RESERVOIR,NA,NA,NA,39.2,NA,11.07,7,4.34E+14,1.11E+11,7,3920,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,OWYHEE,NA,NA,NA,24.59999999,NA,56.25,11,1.38E+15,5.63E+11,11,2459.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,OXBOW RESERVOIR,NA,NA,NA,11.39999999,NA,5.66,10,6.45E+13,56600000000,10,1139.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SUTTLE LAKE,NA,NA,NA,9.900000009,NA,1.09,13,1.08E+13,10900000000,13,990.0000009,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,WALDO LAKE,NA,NA,NA,35.6,NA,26.7,5,9.51E+14,2.67E+11,5,3560,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,FISHING CREEK RESERVOIR,NA,NA,NA,5.400000002,NA,13.64,32,7.37E+13,1.36E+11,32,540.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE GREENWOOD,NA,NA,NA,6.800000005,NA,46.14,42,3.14E+14,4.61E+11,42,680.0000005,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE HARTWELL,NA,NA,NA,13.89999999,NA,226.43,33,3.15E+15,2.26E+12,33,1389.999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MARION,NA,NA,NA,3.999999997,NA,447.59,56,1.79E+15,4.48E+12,56,399.9999997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MURRAY,NA,NA,NA,12.7,NA,205.58,38,2.61E+15,2.06E+12,38,1270,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE ROBINSON,NA,NA,NA,4.300000004,NA,8.68,24,3.73E+13,86800000000,24,430.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE WATEREE,NA,NA,NA,6.900000004,NA,55.48,51,3.83E+14,5.55E+11,51,690.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE WYLIE,NA,NA,NA,7,NA,53.1,32,3.72E+14,5.31E+11,32,700,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE MOULTRIE,NA,NA,NA,5.700000004,NA,263.05,34,1.50E+15,2.63E+12,34,570.0000004,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,LAKE KEOWEE,NA,NA,NA,15.2,NA,69.41,27,1.06E+15,6.94E+11,27,1520,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,SALUDA LAKE,NA,NA,NA,3.999999997,NA,2.25,27,9.00E+12,22500000000,27,399.9999997,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,LAKE ALBERT,NA,NA,NA,1.2,NA,14.16,42,1.70E+13,1.42E+11,42,120,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,ALVIN LAKE,NA,NA,NA,3.699999999,NA,0.44,6,1.63E+12,4400000000,6,369.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ANGOSTURA RESERVOIR,NA,NA,NA,9.099999993,NA,19.55,16,1.78E+14,1.96E+11,16,909.9999993,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,BRANT LAKE,NA,NA,NA,3.4,NA,4.05,6,1.38E+13,40500000000,6,340,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,LAKE BYRON,NA,NA,NA,2.400000002,NA,5.86,18,1.41E+13,58600000000,18,240.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,CLEAR LAKE,NA,NA,NA,3.699999999,NA,4.41,16,1.63E+13,44100000000,16,369.9999999,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,CLEAR LAKE,NA,NA,NA,1.1,NA,1.91,37,2.10E+12,19100000000,37,110,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,COCHRANE LAKE,NA,NA,NA,3.4,NA,1.48,26,5.03E+12,14800000000,26,340,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,COTTONWOOD LAKE,NA,NA,NA,2.000000002,NA,6.68,19,1.34E+13,66800000000,19,200.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,DEERFIELD RESERVOIR,NA,NA,NA,10.5,NA,1.68,16,1.76E+13,16800000000,16,1050,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,modified,algae,lacustrine,lacustrine fresh,united states,ENEMY SWIM LAKE,NA,NA,NA,3.000000002,NA,8.68,24,2.60E+13,86800000000,24,300.0000002,3562,Depth
17,40,2011,Stomp et al,Large- scale biodiversity patterns in freshwater phytoplankton,author,km2,no,m,no,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,united states,LAKE HERMAN,NA,NA,NA,1.699999999,NA,5.46,34,9.28E+12,54600000000,34,169.9999999,3562,Depth
